cat_id,cat_parent,category,count_talent,timebank
74,9,Miscellaneous,12,15
72,9,Painting,5,15
73,9,Plumbing,3,15
11,is_parent,Misc. (Not Above),15,cris
82,11,All Other Services,4,15
83,11,For Sale,4,15
85,11,Free Stuff,6,15
84,11,Wanted,1,15
6,is_parent,Recreation,39,cris
47,6,Books & Videos,7,15
48,6,Dancing,2,15
49,6,Events,7,15
50,6,Games,4,15
53,6,Miscellaneous,4,15
51,6,Sports,7,15
52,6,Travel,8,15
1,is_parent,Transportation,91,cris
12,1,Errands / Shopping,25,15
13,1,Local,24,15
14,1,Long Distance,5,15
15,1,Medical,13,15
18,1,Miscellaneous,6,15
16,1,Train / Bus / Airport,12,15
17,1,Worship,6,15
5,is_parent,Wellness,25,cris
40,5,Complementary Therapies,2,15
41,5,Counseling,5,15
42,5,Diet & Nutrition,2,15
43,5,Fitness & Exercise,8,15
44,5,Medical Services,1,15
46,5,Miscellaneous,4,15
45,5,Yoga / Meditation,3,15
8,is_parent,"Arts, Crafts & Music",1,centraliowa
65,8,Photo & Video,1,16
10,is_parent,Business Services,1,centraliowa
79,10,Marketing,1,16
4,is_parent,Community Activities,5,centraliowa
35,4,Fund-raising,1,16
86,4,Group Projects,1,16
39,4,Miscellaneous,1,16
37,4,Special Projects,1,16
38,4,Work For Social Change,1,16
3,is_parent,Companionship,2,centraliowa
26,3,Clubs,1,16
32,3,Miscellaneous,1,16
7,is_parent,Education,1,centraliowa
59,7,Tutoring / Mentoring,1,16
2,is_parent,Help At Home,6,centraliowa
19,2,Child Care,1,16
20,2,Cooking & Sewing,1,16
21,2,Hair & Beauty,1,16
22,2,Housekeeping / Chores,1,16
25,2,Miscellaneous,1,16
23,2,Pet Care,1,16
9,is_parent,Home,3,centraliowa
71,9,Garden & Yard Work,1,16
74,9,Miscellaneous,1,16
72,9,Painting,1,16
11,is_parent,Misc. (Not Above),3,centraliowa
83,11,For Sale,1,16
85,11,Free Stuff,1,16
84,11,Wanted,1,16
6,is_parent,Recreation,6,centraliowa
48,6,Dancing,1,16
49,6,Events,1,16
50,6,Games,1,16
53,6,Miscellaneous,1,16
51,6,Sports,1,16
52,6,Travel,1,16
1,is_parent,Transportation,3,centraliowa
12,1,Errands / Shopping,1,16
13,1,Local,1,16
16,1,Train / Bus / Airport,1,16
5,is_parent,Wellness,2,centraliowa
42,5,Diet & Nutrition,1,16
43,5,Fitness & Exercise,1,16
8,is_parent,"Arts, Crafts & Music",41,lincolnskillshare
61,8,Classes,9,17
62,8,Crafts,8,17
63,8,Entertainment,5,17
64,8,Lessons,10,17
67,8,Miscellaneous,5,17
65,8,Photo & Video,4,17
10,is_parent,Business Services,29,lincolnskillshare
75,10,Clerical,4,17
76,10,Computer Support,7,17
77,10,Financial,2,17
79,10,Marketing,6,17
81,10,Miscellaneous,5,17
80,10,Research,5,17
4,is_parent,Community Activities,76,lincolnskillshare
33,4,Clean-up / Recycling,11,17
34,4,Community Service,14,17
35,4,Fund-raising,2,17
86,4,Group Projects,9,17
36,4,Help Our TimeBank!,8,17
39,4,Miscellaneous,8,17
37,4,Special Projects,9,17
38,4,Work For Social Change,15,17
3,is_parent,Companionship,45,lincolnskillshare
26,3,Clubs,8,17
27,3,Dining Out,8,17
28,3,Email / IM,6,17
29,3,Home Visits,8,17
30,3,Medical Errands,6,17
32,3,Miscellaneous,5,17
31,3,Telephone Calls,4,17
7,is_parent,Education,41,lincolnskillshare
54,7,Advocacy,6,17
55,7,Classes / Workshops,10,17
56,7,Computers / Technology,4,17
57,7,Languages / Translation,5,17
60,7,Miscellaneous,5,17
58,7,Personal Finances,2,17
59,7,Tutoring / Mentoring,9,17
2,is_parent,Help At Home,39,lincolnskillshare
19,2,Child Care,5,17
20,2,Cooking & Sewing,11,17
22,2,Housekeeping / Chores,8,17
25,2,Miscellaneous,4,17
23,2,Pet Care,9,17
24,2,Respite Care,2,17
9,is_parent,Home,38,lincolnskillshare
68,9,Car Care,5,17
69,9,Carpentry / Construction,5,17
70,9,Electrical,2,17
71,9,Garden & Yard Work,11,17
74,9,Miscellaneous,5,17
72,9,Painting,8,17
73,9,Plumbing,2,17
11,is_parent,Misc. (Not Above),16,lincolnskillshare
82,11,All Other Services,5,17
83,11,For Sale,3,17
85,11,Free Stuff,6,17
84,11,Wanted,2,17
6,is_parent,Recreation,44,lincolnskillshare
47,6,Books & Videos,13,17
48,6,Dancing,1,17
49,6,Events,8,17
50,6,Games,5,17
53,6,Miscellaneous,8,17
51,6,Sports,4,17
52,6,Travel,5,17
1,is_parent,Transportation,44,lincolnskillshare
12,1,Errands / Shopping,13,17
13,1,Local,12,17
14,1,Long Distance,1,17
15,1,Medical,5,17
18,1,Miscellaneous,7,17
16,1,Train / Bus / Airport,4,17
17,1,Worship,2,17
5,is_parent,Wellness,17,lincolnskillshare
40,5,Complementary Therapies,1,17
41,5,Counseling,1,17
42,5,Diet & Nutrition,3,17
43,5,Fitness & Exercise,4,17
44,5,Medical Services,1,17
46,5,Miscellaneous,4,17
45,5,Yoga / Meditation,3,17
8,is_parent,"Arts, Crafts & Music",0,nzcentralpermaculture
10,is_parent,Business Services,0,nzcentralpermaculture
4,is_parent,Community Activities,0,nzcentralpermaculture
3,is_parent,Companionship,0,nzcentralpermaculture
7,is_parent,Education,0,nzcentralpermaculture
2,is_parent,Help At Home,0,nzcentralpermaculture
9,is_parent,Home,0,nzcentralpermaculture
11,is_parent,Misc. (Not Above),0,nzcentralpermaculture
6,is_parent,Recreation,0,nzcentralpermaculture
1,is_parent,Transportation,0,nzcentralpermaculture
5,is_parent,Wellness,0,nzcentralpermaculture
8,is_parent,"Arts, Crafts & Music",0,changexchange
10,is_parent,Business Services,0,changexchange
4,is_parent,Community Activities,0,changexchange
3,is_parent,Companionship,0,changexchange
7,is_parent,Education,0,changexchange
2,is_parent,Help At Home,0,changexchange
9,is_parent,Home,0,changexchange
11,is_parent,Misc. (Not Above),0,changexchange
6,is_parent,Recreation,0,changexchange
1,is_parent,Transportation,0,changexchange
5,is_parent,Wellness,0,changexchange
8,is_parent,"Arts, Crafts & Music",0,circlenomic
10,is_parent,Business Services,2,circlenomic
76,10,Computer Support,1,20
80,10,Research,1,20
4,is_parent,Community Activities,3,circlenomic
34,4,Community Service,1,20
39,4,Miscellaneous,1,20
38,4,Work For Social Change,1,20
3,is_parent,Companionship,0,circlenomic
7,is_parent,Education,1,circlenomic
56,7,Computers / Technology,1,20
2,is_parent,Help At Home,1,circlenomic
25,2,Miscellaneous,1,20
9,is_parent,Home,0,circlenomic
11,is_parent,Misc. (Not Above),0,circlenomic
6,is_parent,Recreation,0,circlenomic
1,is_parent,Transportation,0,circlenomic
5,is_parent,Wellness,1,circlenomic
45,5,Yoga / Meditation,1,20
8,is_parent,"Arts, Crafts & Music",3,citypark
67,8,Miscellaneous,2,21
65,8,Photo & Video,1,21
10,is_parent,Business Services,2,citypark
76,10,Computer Support,1,21
81,10,Miscellaneous,1,21
4,is_parent,Community Activities,1,citypark
86,4,Group Projects,1,21
3,is_parent,Companionship,0,citypark
7,is_parent,Education,2,citypark
56,7,Computers / Technology,1,21
60,7,Miscellaneous,1,21
2,is_parent,Help At Home,2,citypark
20,2,Cooking & Sewing,1,21
25,2,Miscellaneous,1,21
9,is_parent,Home,1,citypark
74,9,Miscellaneous,1,21
11,is_parent,Misc. (Not Above),0,citypark
6,is_parent,Recreation,0,citypark
1,is_parent,Transportation,0,citypark
5,is_parent,Wellness,0,citypark
8,is_parent,"Arts, Crafts & Music",68,columbia
61,8,Classes,6,22
62,8,Crafts,23,22
63,8,Entertainment,7,22
64,8,Lessons,16,22
67,8,Miscellaneous,7,22
65,8,Photo & Video,7,22
66,8,Theater,2,22
10,is_parent,Business Services,128,columbia
328,10,Career Development/Job Searches,5,22
75,10,Clerical,27,22
76,10,Computer/IT Support,24,22
77,10,Financial,11,22
78,10,Legal,2,22
79,10,Marketing,13,22
81,10,Miscellaneous,20,22
80,10,Research,16,22
326,10,Writing/Editing/Proofreading,10,22
4,is_parent,Community Activities,129,columbia
33,4,Clean-up / Recycling,19,22
34,4,Community Service,23,22
35,4,Fund-raising,7,22
228,4,Group Projects,8,22
36,4,Help Our TimeBank!,27,22
39,4,Miscellaneous,9,22
37,4,Special Projects,15,22
321,4,Staffing Outreach Table for CCE at Community Events,3,22
38,4,Work For Social Change,18,22
3,is_parent,Companionship/Socializing,141,columbia
324,3,CCE Hospitality Committee,2,22
26,3,Clubs,8,22
225,3,Companionship,17,22
27,3,Dining Out,13,22
29,3,Home Visits,18,22
30,3,Medical Errands,17,22
32,3,Miscellaneous,8,22
28,3,Social Correspondence:  Email/IM/Snail mail Pen Pal,13,22
226,3,Socializing/Social Visiting,22,22
322,3,TB Meet Up,2,22
31,3,Telephone Calls,21,22
7,is_parent,Education,142,columbia
54,7,Advocacy,14,22
55,7,Classes / Workshops,18,22
56,7,Computers / Technology,19,22
57,7,Languages / Translation,19,22
60,7,Miscellaneous,16,22
58,7,Personal Finances,6,22
59,7,Tutoring / Mentoring,50,22
2,is_parent,Help At Home,147,columbia
19,2,Child Care,19,22
20,2,Cooking & Sewing,26,22
331,2,Decorating/Interior Design,1,22
21,2,Hair & Beauty,1,22
22,2,Housekeeping /Chores,24,22
25,2,Miscellaneous,13,22
318,2,Organizing,18,22
23,2,Pet Care,33,22
24,2,Respite Care,12,22
9,is_parent,Home,62,columbia
69,9,Carpentry / Construction,4,22
70,9,Electrical,3,22
71,9,Garden & Yard Work,25,22
74,9,Miscellaneous,19,22
72,9,Painting,9,22
73,9,Plumbing,2,22
11,is_parent,Misc. (Not Above),36,columbia
82,11,All Other Services,11,22
83,11,For Sale,6,22
85,11,Free Stuff,6,22
317,11,Miscellaneous,10,22
84,11,Wanted,3,22
6,is_parent,Recreation,99,columbia
47,6,Books & Videos,21,22
48,6,Dancing,11,22
49,6,Events,20,22
50,6,Games,17,22
53,6,Miscellaneous,5,22
51,6,Sports,8,22
52,6,Travel,17,22
1,is_parent,Transportation,197,columbia
12,1,Errands / Shopping,34,22
13,1,Local,84,22
14,1,Long Distance,5,22
15,1,Medical,19,22
18,1,Miscellaneous,16,22
16,1,Train / Bus / Airport,30,22
17,1,Worship,9,22
5,is_parent,Wellness,71,columbia
40,5,Complementary Therapies,12,22
41,5,Counseling,13,22
42,5,Diet & Nutrition,10,22
43,5,Fitness & Exercise,14,22
44,5,Medical Services,5,22
46,5,Miscellaneous,10,22
332,5,Stress Management/Meditation/Mindfulness,3,22
45,5,Yoga,4,22
8,is_parent,"Arts, Crafts & Music",5,slocanvalley
63,8,Entertainment,1,23
67,8,Miscellaneous,1,23
65,8,Photo & Video,3,23
10,is_parent,Business Services,8,slocanvalley
75,10,Clerical,2,23
76,10,Computer Support,1,23
77,10,Financial,2,23
79,10,Marketing,2,23
80,10,Research,1,23
4,is_parent,Community Activities,17,slocanvalley
33,4,Clean-up / Recycling,3,23
34,4,Community Service,4,23
35,4,Fund-raising,1,23
86,4,Group Projects,2,23
36,4,Help Our TimeBank!,2,23
39,4,Miscellaneous,1,23
37,4,Special Projects,2,23
38,4,Work For Social Change,2,23
3,is_parent,Companionship,5,slocanvalley
29,3,Home Visits,2,23
30,3,Medical Errands,2,23
31,3,Telephone Calls,1,23
7,is_parent,Education,5,slocanvalley
55,7,Classes / Workshops,1,23
57,7,Languages / Translation,1,23
58,7,Personal Finances,2,23
59,7,Tutoring / Mentoring,1,23
2,is_parent,Help At Home,7,slocanvalley
19,2,Child Care,1,23
20,2,Cooking & Sewing,1,23
21,2,Hair & Beauty,1,23
25,2,Miscellaneous,1,23
23,2,Pet Care,2,23
24,2,Respite Care,1,23
9,is_parent,Home,9,slocanvalley
69,9,Carpentry / Construction,1,23
71,9,Garden & Yard Work,4,23
74,9,Miscellaneous,2,23
72,9,Painting,2,23
11,is_parent,Misc. (Not Above),0,slocanvalley
6,is_parent,Recreation,5,slocanvalley
48,6,Dancing,1,23
51,6,Sports,2,23
52,6,Travel,2,23
87,is_parent,TIME BANK ADMIN,1,slocanvalley
88,87,Admin / Computer skills / Social media,1,23
1,is_parent,Transportation,6,slocanvalley
12,1,Errands / Shopping,1,23
13,1,Local,1,23
15,1,Medical,1,23
18,1,Miscellaneous,1,23
16,1,Train / Bus / Airport,1,23
17,1,Worship,1,23
5,is_parent,Wellness,11,slocanvalley
40,5,Complementary Therapies,3,23
41,5,Counseling,1,23
42,5,Diet & Nutrition,2,23
43,5,Fitness & Exercise,2,23
44,5,Medical Services,1,23
46,5,Miscellaneous,1,23
45,5,Yoga / Meditation,1,23
8,is_parent,"Arts, Crafts & Music",16,manasota
61,8,Classes,3,24
62,8,Crafts,3,24
63,8,Entertainment,4,24
64,8,Lessons,3,24
65,8,Photo & Video,1,24
66,8,Theater,2,24
10,is_parent,Business Services,33,manasota
75,10,Clerical,11,24
76,10,Computer Support,5,24
77,10,Financial,2,24
79,10,Marketing,3,24
81,10,Miscellaneous,3,24
80,10,Research,9,24
4,is_parent,Community Activities,67,manasota
33,4,Clean-up / Recycling,11,24
34,4,Community Service,12,24
35,4,Fund-raising,7,24
86,4,Group Projects,3,24
36,4,Help Our TimeBank!,10,24
37,4,Special Projects,13,24
38,4,Work For Social Change,11,24
3,is_parent,Companionship,32,manasota
27,3,Dining Out,4,24
28,3,Email / IM,5,24
29,3,Home Visits,7,24
30,3,Medical Errands,8,24
32,3,Miscellaneous,3,24
31,3,Telephone Calls,5,24
7,is_parent,Education,45,manasota
54,7,Advocacy,7,24
55,7,Classes / Workshops,11,24
56,7,Computers / Technology,6,24
57,7,Languages / Translation,1,24
60,7,Miscellaneous,3,24
58,7,Personal Finances,2,24
59,7,Tutoring / Mentoring,15,24
2,is_parent,Help At Home,34,manasota
19,2,Child Care,6,24
20,2,Cooking & Sewing,4,24
21,2,Hair & Beauty,1,24
22,2,Housekeeping / Chores,8,24
25,2,Miscellaneous,2,24
23,2,Pet Care,8,24
24,2,Respite Care,5,24
9,is_parent,Home,15,manasota
68,9,Car Care,2,24
69,9,Carpentry / Construction,2,24
71,9,Garden & Yard Work,6,24
74,9,Miscellaneous,1,24
72,9,Painting,3,24
73,9,Plumbing,1,24
11,is_parent,Misc. (Not Above),0,manasota
6,is_parent,Recreation,16,manasota
47,6,Books & Videos,2,24
48,6,Dancing,2,24
49,6,Events,6,24
50,6,Games,1,24
51,6,Sports,1,24
52,6,Travel,4,24
1,is_parent,Transportation,83,manasota
12,1,Errands / Shopping,6,24
13,1,Local,60,24
14,1,Long Distance,2,24
15,1,Medical,6,24
18,1,Miscellaneous,3,24
16,1,Train / Bus / Airport,4,24
17,1,Worship,2,24
5,is_parent,Wellness,27,manasota
40,5,Complementary Therapies,4,24
41,5,Counseling,5,24
42,5,Diet & Nutrition,5,24
43,5,Fitness & Exercise,5,24
44,5,Medical Services,2,24
46,5,Miscellaneous,1,24
45,5,Yoga / Meditation,5,24
8,is_parent,"Arts, Crafts & Music",78,dn
61,8,Classes,6,25
62,8,Crafts,47,25
63,8,Entertainment,7,25
64,8,Lessons,5,25
67,8,Miscellaneous,3,25
65,8,Photo & Video,3,25
66,8,Theater,7,25
10,is_parent,Business Services,94,dn
75,10,Clerical,47,25
76,10,Computer Support,24,25
77,10,Financial,10,25
78,10,Legal,1,25
79,10,Marketing,6,25
80,10,Research,6,25
4,is_parent,Community Activities,108,dn
33,4,Clean-up / Recycling,11,25
295,4,Community Exchange Special Event,3,25
34,4,Community Service,5,25
35,4,Fund-raising,3,25
296,4,Group Projects,16,25
36,4,Help Our TimeBank!,23,25
39,4,Miscellaneous,3,25
37,4,Special Projects,39,25
38,4,Work For Social Change,5,25
3,is_parent,Companionship,218,dn
26,3,Clubs,37,25
27,3,Dining Out,38,25
28,3,Email / IM,18,25
29,3,Home Visits,65,25
32,3,Miscellaneous,11,25
31,3,Telephone Calls,49,25
7,is_parent,Education,62,dn
54,7,Advocacy,4,25
55,7,Classes / Workshops,21,25
56,7,Computers / Technology,5,25
57,7,Languages / Translation,16,25
60,7,Miscellaneous,2,25
58,7,Personal Finances,2,25
59,7,Tutoring / Mentoring,12,25
2,is_parent,Help At Home,184,dn
19,2,Child Care,2,25
20,2,Cooking & Sewing,59,25
21,2,Hair & Beauty,18,25
22,2,Housekeeping / Chores,43,25
25,2,Miscellaneous,5,25
291,2,Moving Help,4,25
23,2,Pet Care,26,25
24,2,Respite Care,27,25
9,is_parent,Home Repair,57,dn
68,9,Car Care,3,25
69,9,Carpentry / Construction,5,25
70,9,Electrical,4,25
71,9,Garden & Yard Work,30,25
74,9,Miscellaneous,1,25
72,9,Painting,11,25
73,9,Plumbing,3,25
283,is_parent,Medical,13,dn
287,283,Home Visits,2,25
285,283,Medical Errands,2,25
284,283,Medical Transportation,1,25
396,283,Miscellaneous,1,25
288,283,Neighbor-to-Neighbor,6,25
290,283,Telephone Calls,1,25
11,is_parent,Misc. (Not Above),3,dn
82,11,All Other Services,1,25
85,11,Free Stuff,1,25
395,11,Miscellaneous,1,25
6,is_parent,Recreation,94,dn
47,6,Books & Videos,1,25
48,6,Dancing,11,25
49,6,Events,44,25
50,6,Games,27,25
51,6,Sports,5,25
52,6,Travel,6,25
1,is_parent,Transportation,102,dn
12,1,Errands / Shopping,26,25
13,1,Local,41,25
14,1,Long Distance,9,25
15,1,Medical (DO NOT USE),16,25
16,1,Train / Bus / Airport,6,25
17,1,Worship,4,25
5,is_parent,Wellness,81,dn
40,5,Complementary Therapies,8,25
41,5,Counseling,4,25
42,5,Diet & Nutrition,16,25
43,5,Fitness & Exercise,41,25
46,5,Miscellaneous,6,25
45,5,Yoga / Meditation,6,25
8,is_parent,"Arts, Crafts & Music",12,cse
128,8,"Audio - recording, editing, podcasts, or other",2,26
124,8,Classes - usually group,3,26
62,8,Crafts,1,26
123,8,Lessons -  usually 1 or 2 people,2,26
67,8,Miscellaneous,1,26
92,8,Music - instruments,1,26
127,8,"Video - watch screen, critique, shoot, edit (equip not nec req)",2,26
10,is_parent,Business Services,29,cse
76,10,Computer Support,2,26
138,10,Data Entry - a super super important job,1,26
136,10,Editing,3,26
77,10,Financial,3,26
96,10,Marketing - Create Flyers n Stuff to Post,2,26
97,10,Marketing - Other,1,26
95,10,Marketing - Put up fliers,2,26
94,10,Marketing - website testing (find typos & click links),3,26
81,10,Miscellaneous,3,26
98,10,"Publishing, Self-publishing",1,26
80,10,Research,4,26
135,10,Writing,4,26
129,is_parent,Care for Animals,8,cse
132,129,"Grooming, Trimming hair or nails",2,26
133,129,"Health care, giving opinions, or veterinary",1,26
130,129,"Pet sitting, feeding, play, petting, etc.",3,26
134,129,Taking Animal for Walk,2,26
4,is_parent,Community Activities,45,cse
33,4,Clean-up / Recycling,2,26
34,4,Community Service,7,26
35,4,Fund-raising,2,26
86,4,Group Projects,3,26
145,4,Help our CSE Timebank!,7,26
140,4,Help the TimeBanks.org intl network (formerly called TBUSA),2,26
121,4,Help Yourself! :-),3,26
110,4,"Helping Host an Event (labor, logistical help, etc.)",3,26
146,4,Helping the world timebanking movement,2,26
109,4,Hosting an Event (physical location),4,26
39,4,Miscellaneous,1,26
37,4,Special Projects,3,26
38,4,Work For Social Change,6,26
3,is_parent,Companionship,15,cse
26,3,Clubs,1,26
27,3,Dining Out,2,26
28,3,Email / IM,2,26
29,3,Home Visits,2,26
30,3,Medical Errands,2,26
32,3,Miscellaneous,1,26
31,3,Telephone Calls for Companionship,5,26
7,is_parent,Education,23,cse
54,7,Advocacy,1,26
55,7,Classes / Workshops,4,26
56,7,Computers / Technology,2,26
57,7,Languages / Translation,4,26
60,7,Miscellaneous,5,26
58,7,Personal Finances,2,26
59,7,Tutoring / Mentoring,5,26
2,is_parent,Help At Home,16,cse
106,2,Babysitting or Parents Trading Kids for Play Dates,1,26
19,2,Child Care,1,26
102,2,Cooking or Food Prep,3,26
21,2,Hair & Beauty,1,26
22,2,Housekeeping / Chores,3,26
25,2,Miscellaneous,3,26
23,2,Pet Care,3,26
104,2,"Sewing, Tailoring, Alterations",1,26
9,is_parent,Home,9,cse
69,9,Carpentry / Construction,1,26
71,9,Garden & Yard Work,2,26
74,9,Miscellaneous,1,26
113,9,Moving or Carrying,1,26
114,9,Organizing Stuff,2,26
72,9,Painting,2,26
11,is_parent,Misc. (Not Above),5,cse
83,11,For Sale,2,26
85,11,Free Stuff,3,26
6,is_parent,Recreation,15,cse
107,6,"Books, Reading, Written Stuff",4,26
48,6,Dancing,1,26
49,6,Events,1,26
50,6,Games,3,26
108,6,Movies or Videos,2,26
51,6,Sports,1,26
52,6,Travel,3,26
1,is_parent,Transportation,7,cse
111,1,Car Pooling,2,26
12,1,Errands / Shopping,2,26
13,1,Local,1,26
15,1,Medical,1,26
16,1,Train / Bus / Airport,1,26
5,is_parent,Wellness,41,cse
40,5,Complementary Therapies,5,26
41,5,Counseling,3,26
42,5,Diet & Nutrition,5,26
122,5,"Emotional Balance, Stress Reduction",5,26
43,5,Fitness & Exercise,3,26
44,5,Medical Services,1,26
100,5,Meditation,5,26
46,5,Miscellaneous,3,26
101,5,Prayer,3,26
120,5,Problem Solving,4,26
99,5,Yoga,4,26
8,is_parent,"Arts, Crafts & Music",56,communityskillexchange
61,8,Classes,12,27
62,8,Crafts,13,27
63,8,Entertainment,6,27
64,8,Lessons,10,27
67,8,Miscellaneous,8,27
65,8,Photo & Video,5,27
66,8,Theater,2,27
10,is_parent,Business Services,42,communityskillexchange
75,10,Clerical,7,27
76,10,Computer Support,5,27
77,10,Financial,5,27
79,10,Marketing,7,27
81,10,Miscellaneous,9,27
80,10,Research,9,27
4,is_parent,Community Activities,120,communityskillexchange
33,4,Clean-up / Recycling,15,27
34,4,Community Service,23,27
35,4,Fund-raising,5,27
86,4,Group Projects,13,27
36,4,Help Our TimeBank!,22,27
88,4,Member Host Gathering,2,27
39,4,Miscellaneous,5,27
37,4,Special Projects,18,27
38,4,Work For Social Change,17,27
3,is_parent,Companionship,78,communityskillexchange
26,3,Clubs,4,27
27,3,Dining Out,14,27
28,3,Email / IM,6,27
29,3,Home Visits,20,27
30,3,Medical Errands,13,27
32,3,Miscellaneous,9,27
31,3,Telephone Calls,12,27
7,is_parent,Education,42,communityskillexchange
54,7,Advocacy,3,27
55,7,Classes / Workshops,10,27
56,7,Computers / Technology,4,27
57,7,Languages / Translation,4,27
60,7,Miscellaneous,5,27
58,7,Personal Finances,2,27
59,7,Tutoring / Mentoring,14,27
2,is_parent,Help At Home,68,communityskillexchange
19,2,Child Care,4,27
20,2,Cooking & Sewing,13,27
21,2,Hair & Beauty,1,27
22,2,Housekeeping / Chores,12,27
25,2,Miscellaneous,11,27
23,2,Pet Care,20,27
24,2,Respite Care,7,27
9,is_parent,Home,53,communityskillexchange
69,9,Carpentry / Construction,5,27
70,9,Electrical,2,27
71,9,Garden & Yard Work,23,27
74,9,Miscellaneous,11,27
72,9,Painting,9,27
73,9,Plumbing,3,27
93,is_parent,Member Wellness Support,15,communityskillexchange
102,93,Advocate,1,27
103,93,Donate Time Credits,2,27
95,93,Drive to Doctor,1,27
98,93,Grocery Shopping,1,27
101,93,Help with Correspondence,4,27
100,93,Housecleaning,1,27
99,93,Meal Preparation,2,27
97,93,Run Errands,1,27
94,93,Visitation,2,27
11,is_parent,Misc. (Not Above),14,communityskillexchange
82,11,All Other Services,3,27
83,11,For Sale,1,27
85,11,Free Stuff,8,27
84,11,Wanted,2,27
6,is_parent,Recreation,73,communityskillexchange
47,6,Books & Videos,10,27
48,6,Dancing,7,27
49,6,Events,14,27
50,6,Games,13,27
53,6,Miscellaneous,9,27
51,6,Sports,4,27
52,6,Travel,16,27
1,is_parent,Transportation,101,communityskillexchange
12,1,Errands / Shopping,24,27
13,1,Local,25,27
14,1,Long Distance,4,27
15,1,Medical,12,27
18,1,Miscellaneous,8,27
16,1,Train / Bus / Airport,22,27
17,1,Worship,6,27
5,is_parent,Wellness,44,communityskillexchange
40,5,Complementary Therapies,10,27
41,5,Counseling,6,27
42,5,Diet & Nutrition,6,27
43,5,Fitness & Exercise,6,27
