cat_id,cat_parent,category,count_talent,timebank
66,8,Theater,6,nrv
10,is_parent,Business Services,41,nrv
75,10,Clerical,8,nrv
76,10,Computer Support,8,nrv
79,10,Marketing,4,nrv
81,10,Miscellaneous,12,nrv
80,10,Research,9,nrv
4,is_parent,Community Activities,158,nrv
33,4,Clean-up / Recycling,24,nrv
34,4,Community Service,26,nrv
35,4,Fund-raising,9,nrv
86,4,Group Projects,15,nrv
36,4,Help Our TimeBank!,24,nrv
39,4,Miscellaneous,12,nrv
89,4,Repair Café Help,9,nrv
37,4,Special Projects,18,nrv
38,4,Work For Social Change,21,nrv
3,is_parent,Companionship,56,nrv
28,3,Email / IM,10,nrv
29,3,Home Visits,13,nrv
30,3,Medical Errands,10,nrv
32,3,Miscellaneous,16,nrv
31,3,Telephone Calls,7,nrv
7,is_parent,Education,71,nrv
54,7,Advocacy,8,nrv
55,7,Classes / Workshops,19,nrv
56,7,Computers / Technology,7,nrv
57,7,Languages / Translation,5,nrv
60,7,Miscellaneous,10,nrv
59,7,Tutoring / Mentoring,22,nrv
2,is_parent,Help at Home,119,nrv
87,2,Assembly / Installation,6,nrv
19,2,Child Care,10,nrv
20,2,Cooking,19,nrv
21,2,Hair & Beauty,1,nrv
22,2,Housekeeping / Chores,14,nrv
25,2,Miscellaneous,23,nrv
23,2,Pet Care,28,nrv
24,2,Respite Care,7,nrv
88,2,Sewing,11,nrv
11,is_parent,Misc. (Not Above),9,nrv
82,11,All Other Services,9,nrv
6,is_parent,Recreation,39,nrv
48,6,Dancing,3,nrv
49,6,Events,7,nrv
50,6,Games,11,nrv
53,6,Miscellaneous,9,nrv
51,6,Sports,1,nrv
52,6,Travel,8,nrv
9,is_parent,Repairs and Renovations,74,nrv
68,9,Car Care,7,nrv
69,9,Carpentry / Construction,9,nrv
70,9,Electrical,5,nrv
71,9,Garden & Yard Work,25,nrv
74,9,Miscellaneous,13,nrv
72,9,Painting,11,nrv
73,9,Plumbing,4,nrv
1,is_parent,Transportation,101,nrv
12,1,Errands / Shopping,30,nrv
13,1,Local,25,nrv
14,1,Long Distance,6,nrv
15,1,Medical,14,nrv
18,1,Miscellaneous,10,nrv
16,1,Train / Bus / Airport,9,nrv
17,1,Worship,7,nrv
5,is_parent,Wellness,37,nrv
41,5,Counseling,9,nrv
42,5,Diet & Nutrition,9,nrv
43,5,Fitness & Exercise,5,nrv
46,5,Miscellaneous,9,nrv
45,5,Yoga / Meditation,5,nrv
8,is_parent,"Arts, Crafts & Music",148,nola
61,8,Classes,24,nola
240,8,Costuming,5,nola
62,8,Crafts,40,nola
63,8,Entertainment,22,nola
64,8,Lessons,26,nola
67,8,Miscellaneous,7,nola
65,8,Photo & Video,16,nola
66,8,Theater,8,nola
10,is_parent,Business Services,92,nola
81,10,Business Consultation / Coaching,4,nola
75,10,Clerical,25,nola
76,10,Computer Support,20,nola
77,10,Financial,6,nola
78,10,Legal,3,nola
79,10,Marketing,18,nola
80,10,Research,16,nola
4,is_parent,Community Activities,283,nola
33,4,Clean-up / Recycling,57,nola
34,4,Community Service,61,nola
35,4,Fund-raising,28,nola
235,4,Group Projects,11,nola
212,4,Hurricane Readiness Activities,9,nola
39,4,Miscellaneous,8,nola
37,4,Special Projects,48,nola
38,4,Work For Social Change,61,nola
3,is_parent,Companionship,126,nola
26,3,Clubs,18,nola
27,3,Dining Out,26,nola
28,3,Email / IM,14,nola
29,3,Home Visits,21,nola
30,3,Medical Errands,15,nola
32,3,Miscellaneous,9,nola
31,3,Telephone Calls,23,nola
7,is_parent,Education,173,nola
54,7,Advocacy,23,nola
55,7,Classes / Workshops,40,nola
56,7,Computers / Technology,30,nola
57,7,Languages / Translation,18,nola
60,7,Miscellaneous,5,nola
58,7,Personal Finances,11,nola
59,7,Tutoring / Mentoring,46,nola
2,is_parent,Help At Home,196,nola
19,2,Child Care,36,nola
20,2,Cooking,42,nola
21,2,Hair & Beauty,7,nola
22,2,Housekeeping / Chores,23,nola
215,2,Laundry,8,nola
25,2,Miscellaneous,8,nola
23,2,Pet Care,50,nola
24,2,Respite Care,11,nola
201,2,Sewing,11,nola
9,is_parent,Home Care / Maintenance,188,nola
216,9,Bike Care / Maintenance,6,nola
68,9,Car Care,7,nola
69,9,Carpentry / Construction,17,nola
70,9,Electrical,6,nola
217,9,Garden Design / Consultation,6,nola
71,9,Gardening,49,nola
218,9,Home Decoration / Interior Design,7,nola
214,9,Home Organization,13,nola
220,9,House Sitting,18,nola
74,9,Miscellaneous,7,nola
72,9,Painting,30,nola
73,9,Plumbing,3,nola
202,9,Yard Work,19,nola
11,is_parent,Misc. (Not Above),11,nola
82,11,All Other Services,1,nola
83,11,For Sale,3,nola
85,11,Free Stuff,5,nola
84,11,Wanted,2,nola
203,is_parent,NOLA TimeBank,133,nola
213,203,Clean-Up Brigades,12,nola
206,203,Committees and Admin Work,9,nola
204,203,"Events (potlucks, tableing, fundraisers, socials)",22,nola
36,203,Help Our TimeBank!,45,nola
233,203,I can bring food to NOLATB events,6,nola
207,203,Partner Projects,12,nola
238,203,Provide conference or event space,1,nola
236,203,TimeBank Community Building Activities,6,nola
205,203,Workshops & Trainings,20,nola
6,is_parent,Recreation,130,nola
47,6,Books & Videos,31,nola
48,6,Dancing,25,nola
49,6,Events,22,nola
50,6,Games,21,nola
53,6,Miscellaneous,3,nola
51,6,Sports,12,nola
52,6,Travel,16,nola
221,is_parent,Rentals / Lending,22,nola
229,221,Art Supply Rentals,2,nola
230,221,Book / DVD lending,6,nola
222,221,Event / Party Rentals,1,nola
224,221,Home Equipment Lending,2,nola
225,221,Kitchen Equipment Rentals,2,nola
223,221,"Musical Intruments, video, PA rentals",3,nola
228,221,Tool Rentals,4,nola
227,221,Yard Care Equipment Rentals,2,nola
243,is_parent,Tool Lending Library,0,nola
1,is_parent,Transportation,100,nola
234,1,Carpool,7,nola
13,1,Local / Errands / Shopping,37,nola
14,1,Long Distance,3,nola
15,1,Medical,8,nola
18,1,Miscellaneous,9,nola
239,1,Ride to the polls to vote,8,nola
16,1,Train / Bus / Airport,19,nola
219,1,Truck / Van for Hauling (with or without driver),3,nola
17,1,Worship,6,nola
5,is_parent,Wellness,83,nola
40,5,Complementary Therapies,7,nola
41,5,Counseling,10,nola
42,5,Diet & Nutrition,22,nola
43,5,Fitness & Exercise,23,nola
231,5,Licensed Massage Therapist,3,nola
44,5,Medical Services,1,nola
46,5,Miscellaneous,2,nola
45,5,Yoga / Meditation,15,nola
8,is_parent,"Arts, Crafts & Music",3,norman
62,8,Crafts,1,norman
65,8,Photo & Video,2,norman
10,is_parent,Business Services,1,norman
78,10,Legal,1,norman
4,is_parent,Community Activities,2,norman
33,4,Clean-up / Recycling,1,norman
39,4,Miscellaneous,1,norman
3,is_parent,Companionship,1,norman
31,3,Telephone Calls,1,norman
7,is_parent,Education,1,norman
59,7,Tutoring / Mentoring,1,norman
2,is_parent,Help At Home,7,norman
19,2,Child Care,1,norman
20,2,Cooking & Sewing,1,norman
22,2,Housekeeping / Chores,1,norman
25,2,Miscellaneous,1,norman
23,2,Pet Care,2,norman
24,2,Respite Care,1,norman
9,is_parent,Home,3,norman
71,9,Garden & Yard Work,2,norman
72,9,Painting,1,norman
11,is_parent,Misc. (Not Above),1,norman
85,11,Free Stuff,1,norman
6,is_parent,Recreation,1,norman
51,6,Sports,1,norman
1,is_parent,Transportation,3,norman
12,1,Errands / Shopping,1,norman
13,1,Local,2,norman
5,is_parent,Wellness,2,norman
42,5,Diet & Nutrition,1,norman
43,5,Fitness & Exercise,1,norman
8,is_parent,"Arts, Crafts & Music",0,ncc
10,is_parent,Business Services,0,ncc
4,is_parent,Community Activities,0,ncc
3,is_parent,Companionship,0,ncc
7,is_parent,Education,0,ncc
2,is_parent,Help At Home,0,ncc
9,is_parent,Home,0,ncc
11,is_parent,Misc. (Not Above),0,ncc
6,is_parent,Recreation,0,ncc
1,is_parent,Transportation,0,ncc
5,is_parent,Wellness,0,ncc
8,is_parent,"Arts, Crafts & Music",35,northwestnewjersey
61,8,Classes,7,northwestnewjersey
62,8,Crafts,7,northwestnewjersey
63,8,Entertainment,4,northwestnewjersey
64,8,Lessons,8,northwestnewjersey
67,8,Miscellaneous,2,northwestnewjersey
65,8,Photo & Video,7,northwestnewjersey
10,is_parent,Business Services,39,northwestnewjersey
75,10,Clerical,10,northwestnewjersey
76,10,Computer Support,8,northwestnewjersey
77,10,Financial,2,northwestnewjersey
78,10,Legal,2,northwestnewjersey
79,10,Marketing,8,northwestnewjersey
81,10,Miscellaneous,4,northwestnewjersey
80,10,Research,5,northwestnewjersey
4,is_parent,Community Activities,138,northwestnewjersey
33,4,Clean-up / Recycling,20,northwestnewjersey
34,4,Community Service,29,northwestnewjersey
35,4,Fund-raising,12,northwestnewjersey
86,4,Group Projects,8,northwestnewjersey
36,4,Help Our TimeBank!,20,northwestnewjersey
39,4,Miscellaneous,7,northwestnewjersey
37,4,Special Projects,21,northwestnewjersey
38,4,Work For Social Change,21,northwestnewjersey
3,is_parent,Companionship,51,northwestnewjersey
26,3,Clubs,2,northwestnewjersey
27,3,Dining Out,7,northwestnewjersey
28,3,Email / IM,4,northwestnewjersey
29,3,Home Visits,12,northwestnewjersey
30,3,Medical Errands,12,northwestnewjersey
32,3,Miscellaneous,5,northwestnewjersey
31,3,Telephone Calls,9,northwestnewjersey
7,is_parent,Education,59,northwestnewjersey
54,7,Advocacy,6,northwestnewjersey
55,7,Classes / Workshops,17,northwestnewjersey
56,7,Computers / Technology,6,northwestnewjersey
57,7,Languages / Translation,7,northwestnewjersey
60,7,Miscellaneous,2,northwestnewjersey
58,7,Personal Finances,2,northwestnewjersey
59,7,Tutoring / Mentoring,19,northwestnewjersey
2,is_parent,Help At Home,74,northwestnewjersey
19,2,Child Care,11,northwestnewjersey
20,2,Cooking & Sewing,23,northwestnewjersey
21,2,Hair & Beauty,2,northwestnewjersey
22,2,Housekeeping / Chores,10,northwestnewjersey
25,2,Miscellaneous,2,northwestnewjersey
23,2,Pet Care,19,northwestnewjersey
24,2,Respite Care,7,northwestnewjersey
9,is_parent,Home,53,northwestnewjersey
68,9,Car Care,3,northwestnewjersey
69,9,Carpentry / Construction,4,northwestnewjersey
70,9,Electrical,3,northwestnewjersey
71,9,Garden & Yard Work,21,northwestnewjersey
74,9,Miscellaneous,9,northwestnewjersey
72,9,Painting,11,northwestnewjersey
73,9,Plumbing,2,northwestnewjersey
11,is_parent,Misc. (Not Above),9,northwestnewjersey
83,11,For Sale,2,northwestnewjersey
85,11,Free Stuff,5,northwestnewjersey
84,11,Wanted,2,northwestnewjersey
6,is_parent,Recreation,42,northwestnewjersey
47,6,Books & Videos,9,northwestnewjersey
48,6,Dancing,6,northwestnewjersey
49,6,Events,13,northwestnewjersey
50,6,Games,5,northwestnewjersey
53,6,Miscellaneous,3,northwestnewjersey
51,6,Sports,3,northwestnewjersey
52,6,Travel,3,northwestnewjersey
1,is_parent,Transportation,107,northwestnewjersey
12,1,Errands / Shopping,23,northwestnewjersey
13,1,Local,39,northwestnewjersey
14,1,Long Distance,6,northwestnewjersey
15,1,Medical,12,northwestnewjersey
18,1,Miscellaneous,6,northwestnewjersey
16,1,Train / Bus / Airport,15,northwestnewjersey
17,1,Worship,6,northwestnewjersey
5,is_parent,Wellness,36,northwestnewjersey
40,5,Complementary Therapies,8,northwestnewjersey
41,5,Counseling,7,northwestnewjersey
42,5,Diet & Nutrition,4,northwestnewjersey
43,5,Fitness & Exercise,6,northwestnewjersey
44,5,Medical Services,2,northwestnewjersey
46,5,Miscellaneous,2,northwestnewjersey
45,5,Yoga / Meditation,7,northwestnewjersey
8,is_parent,"Arts, Crafts & Music",37,oahu
61,8,Classes,8,oahu
62,8,Crafts,8,oahu
63,8,Entertainment,3,oahu
64,8,Lessons,12,oahu
65,8,Photo & Video,3,oahu
66,8,Theater,3,oahu
10,is_parent,Business Services,23,oahu
75,10,Clerical,5,oahu
76,10,Computer Support,6,oahu
77,10,Financial,1,oahu
79,10,Marketing,7,oahu
80,10,Research,4,oahu
4,is_parent,Community Activities,82,oahu
33,4,Clean-up / Recycling,12,oahu
34,4,Community Service,13,oahu
35,4,Fund-raising,8,oahu
36,4,Help Our TimeBank!,17,oahu
37,4,Special Projects,13,oahu
38,4,Work For Social Change,19,oahu
3,is_parent,Companionship,21,oahu
26,3,Clubs,4,oahu
27,3,Dining Out,3,oahu
28,3,Email / IM,5,oahu
29,3,Home Visits,5,oahu
31,3,Telephone Calls,4,oahu
7,is_parent,Education,41,oahu
54,7,Advocacy,5,oahu
55,7,Classes / Workshops,13,oahu
56,7,Computers / Technology,6,oahu
57,7,Languages / Translation,2,oahu
59,7,Tutoring / Mentoring,15,oahu
2,is_parent,Help At Home,22,oahu
19,2,Child Care,6,oahu
20,2,Cooking & Sewing,8,oahu
21,2,Hair & Beauty,1,oahu
23,2,Pet Care,6,oahu
24,2,Respite Care,1,oahu
9,is_parent,Home,14,oahu
69,9,Carpentry / Construction,1,oahu
70,9,Electrical,1,oahu
71,9,Garden & Yard Work,9,oahu
74,9,Miscellaneous,1,oahu
72,9,Painting,1,oahu
73,9,Plumbing,1,oahu
11,is_parent,Misc. (Not Above),0,oahu
6,is_parent,Recreation,29,oahu
47,6,Books & Videos,8,oahu
48,6,Dancing,4,oahu
49,6,Events,6,oahu
50,6,Games,3,oahu
51,6,Sports,4,oahu
52,6,Travel,4,oahu
1,is_parent,Transportation,31,oahu
12,1,Errands / Shopping,7,oahu
13,1,Local,12,oahu
14,1,Long Distance,2,oahu
15,1,Medical,2,oahu
16,1,Train / Bus / Airport,6,oahu
17,1,Worship,2,oahu
5,is_parent,Wellness,36,oahu
40,5,Complementary Therapies,8,oahu
41,5,Counseling,9,oahu
42,5,Diet & Nutrition,8,oahu
43,5,Fitness & Exercise,5,oahu
44,5,Medical Services,2,oahu
45,5,Yoga / Meditation,4,oahu
5,is_parent,Body/Wellness,29,ojai
40,5,Complementary Therapies,7,ojai
41,5,Counseling,3,ojai
42,5,Diet & Nutrition,3,ojai
43,5,Fitness & Exercise,2,ojai
124,5,Hair,1,ojai
89,5,Massage,5,ojai
44,5,Medical Services,2,ojai
46,5,Miscellaneous,1,ojai
126,5,Personal Training,1,ojai
45,5,Yoga / Meditation,4,ojai
10,is_parent,Business Services,6,ojai
81,10,Consulting,1,ojai
77,10,Financial,1,ojai
78,10,Legal,1,ojai
79,10,Marketing,2,ojai
80,10,Research,1,ojai
104,is_parent,Car,2,ojai
106,104,Car Wash,2,ojai
115,is_parent,Computer,4,ojai
118,115,Facebook,1,ojai
129,115,Graphic Design,2,ojai
117,115,Website Editing,1,ojai
7,is_parent,Education,10,ojai
54,7,Advocacy,1,ojai
55,7,Classes / Workshops,1,ojai
56,7,Computers / Technology,1,ojai
57,7,Languages / Translation,3,ojai
60,7,Miscellaneous,1,ojai
59,7,Tutoring K-12,3,ojai
2,is_parent,Help At Home,9,ojai
19,2,Child Care,3,ojai
22,2,Housekeeping,2,ojai
25,2,Miscellaneous,1,ojai
23,2,Pet Care,3,ojai
87,is_parent,Help Ojai Time Exchange!,1,ojai
88,87,OTX Design,1,ojai
9,is_parent,Home,5,ojai
74,9,Miscellaneous,3,ojai
71,9,Yard Work,2,ojai
98,is_parent,Kitchen,3,ojai
99,98,Baking,1,ojai
100,98,Catering,1,ojai
113,98,Cooking,1,ojai
119,is_parent,Media,2,ojai
120,119,Film/Video,1,ojai
121,119,Music/Recording,1,ojai
11,is_parent,Misc. (Not Above),0,ojai
102,is_parent,Outdoors,6,ojai
135,102,Bee Care,1,ojai
111,102,Harvesting,2,ojai
103,102,Permaculturist/Bioinensive,1,ojai
110,102,Planting,1,ojai
109,102,Weeding,1,ojai
8,is_parent,Social Activities,3,ojai
131,8,Environmental Healing,1,ojai
49,8,Events,1,ojai
65,8,Photo & Video,1,ojai
90,is_parent,Tradesman Skills,4,ojai
95,90,Carpenter,1,ojai
92,90,Electrical/Solar,1,ojai
96,90,Painter,1,ojai
133,90,Tree Care,1,ojai
1,is_parent,Transportation,13,ojai
13,1,Local,4,ojai
14,1,Long Distance,2,ojai
18,1,Miscellaneous,3,ojai
16,1,Train / Bus / Airport,4,ojai
8,is_parent,"Arts, Crafts & Music",75,orexchange
62,8,Crafts,16,orexchange
63,8,Entertainment,5,orexchange
64,8,Lessons,15,orexchange
353,8,Lessons/Classes,7,orexchange
375,8,Music,3,orexchange
67,8,"Other Arts, Crafts & Music",12,orexchange
382,8,Painting,4,orexchange
65,8,Photo & Video,10,orexchange
66,8,Theater,3,orexchange
10,is_parent,Business Services,64,orexchange
379,10,Cleaning,3,orexchange
75,10,Clerical,10,orexchange
76,10,Computer Support,16,orexchange
77,10,Financial,3,orexchange
78,10,Legal,2,orexchange
79,10,Marketing,7,orexchange
81,10,Other Business Services,14,orexchange
80,10,Research,9,orexchange
4,is_parent,Community Activities,88,orexchange
33,4,Clean-up / Recycling,17,orexchange
34,4,Community Service,17,orexchange
340,4,Group Projects,6,orexchange
339,4,Many Hands Project,11,orexchange
39,4,Other Community Activities,7,orexchange
37,4,Special Projects,14,orexchange
38,4,Work For Social Change,16,orexchange
3,is_parent,Companionship,43,orexchange
26,3,Clubs,2,orexchange
27,3,Dining Out,4,orexchange
28,3,Email / IM,4,orexchange
29,3,Home Visits,12,orexchange
30,3,Medical Errands,8,orexchange
32,3,Other Companionship,7,orexchange
31,3,Telephone Calls,6,orexchange
7,is_parent,Education,89,orexchange
54,7,Advocacy,8,orexchange
55,7,Classes / Workshops,12,orexchange
56,7,Computers / Technology,11,orexchange
57,7,Languages / Translation,9,orexchange
60,7,Other Education,20,orexchange
58,7,Personal Finances,4,orexchange
59,7,Tutoring / Mentoring,25,orexchange
345,is_parent,Elder Services,10,orexchange
348,345,"Companionship - reading, dining out",8,orexchange
347,345,Help at Home,2,orexchange
343,is_parent,For Youth/Children,33,orexchange
349,343,Child care,10,orexchange
344,343,Children's activities,5,orexchange
355,343,Crafts for Youth/Children,1,orexchange
356,343,Lessons/Classes for Youth/Children,10,orexchange
357,343,Mentoring/Tutoring for Youth/Children,3,orexchange
374,343,Other Youth/Children,4,orexchange
2,is_parent,Help At Home,70,orexchange
364,2,Cooking,11,orexchange
20,2,Cooking & Sewing,13,orexchange
21,2,Hair & Beauty,2,orexchange
22,2,Housekeeping / Chores,9,orexchange
25,2,Other Help at Home,13,orexchange
23,2,Pet Care,16,orexchange
24,2,Respite (for caregivers),3,orexchange
365,2,Sewing,3,orexchange
9,is_parent,Home,49,orexchange
363,9,Bicycle care,2,orexchange
68,9,Car Care,2,orexchange
69,9,Carpentry / Construction,6,orexchange
70,9,Electrical,5,orexchange
71,9,Garden & Yard Work,26,orexchange
72,9,Painting,5,orexchange
73,9,Plumbing,3,orexchange
366,is_parent,ORE Timebank,60,orexchange
372,366,Board and Committees,3,orexchange
373,366,Community Weaver Support,6,orexchange
377,366,Events,3,orexchange
378,366,Fundraising,8,orexchange
370,366,Help our timebank,14,orexchange
367,366,Office Staffing,7,orexchange
381,366,Publicity,4,orexchange
368,366,"Tabling (Farmers Market, etc.)",10,orexchange
380,366,Timebanking Buddy,2,orexchange
371,366,Tool Library,3,orexchange
6,is_parent,Recreation,42,orexchange
47,6,Books & Videos,9,orexchange
48,6,Dancing,5,orexchange
49,6,Events,6,orexchange
50,6,Games,4,orexchange
53,6,Other Recreation,7,orexchange
51,6,Sports,6,orexchange
52,6,Travel,5,orexchange
1,is_parent,Transportation,90,orexchange
12,1,Errands / Shopping,19,orexchange
13,1,Local,34,orexchange
14,1,Long Distance,4,orexchange
15,1,Medical,9,orexchange
18,1,Other Transportation,8,orexchange
16,1,Train / Bus / Airport,11,orexchange
17,1,Worship,5,orexchange
5,is_parent,Wellness,60,orexchange
40,5,Complementary Therapies,14,orexchange
41,5,Counseling,6,orexchange
42,5,Diet & Nutrition,12,orexchange
43,5,Fitness & Exercise,4,orexchange
44,5,Medical Services,3,orexchange
46,5,Other Wellness,14,orexchange
45,5,Yoga / Meditation,7,orexchange
82,is_parent,All Other Services,7,otaki
171,82,All Other Services,1,otaki
178,82,Miscellaneous,6,otaki
8,is_parent,"Arts, Crafts & Music",24,otaki
61,8,Classes,3,otaki
62,8,Crafts,8,otaki
63,8,Entertainment,1,otaki
64,8,Lessons,4,otaki
67,8,Miscellaneous,3,otaki
65,8,Photo & Video,4,otaki
66,8,Theater,1,otaki
10,is_parent,Business Services,18,otaki
75,10,Clerical,1,otaki
76,10,Computer Support,6,otaki
78,10,Legal,1,otaki
79,10,Marketing,1,otaki
81,10,Miscellaneous,6,otaki
80,10,Research,3,otaki
4,is_parent,Community Activities,27,otaki
33,4,Clean-up / Recycling,3,otaki
34,4,Community Service,4,otaki
35,4,Fund-raising,2,otaki
86,4,Group Projects,7,otaki
36,4,Help Our TimeBank!,4,otaki
39,4,Miscellaneous,1,otaki
37,4,Special Projects,4,otaki
38,4,Work For Social Change,2,otaki
3,is_parent,Companionship,11,otaki
28,3,Email / IM,1,otaki
29,3,Home Visits,3,otaki
30,3,Medical Errands,2,otaki
32,3,Miscellaneous,4,otaki
31,3,Telephone Calls,1,otaki
7,is_parent,Education,28,otaki
54,7,Advocacy,4,otaki
55,7,Classes / Workshops,4,otaki
56,7,Computers / Technology,8,otaki
57,7,Languages / Translation,1,otaki
60,7,Miscellaneous,5,otaki
59,7,Tutoring / Mentoring,6,otaki
83,is_parent,For Sale,5,otaki
172,83,For Sale,4,otaki
180,83,Miscellaneous,1,otaki
85,is_parent,Free Stuff,15,otaki
173,85,Free Stuff,13,otaki
181,85,Miscellaneous,2,otaki
188,is_parent,Garden,16,otaki
199,188,Compost & Soil boosters,2,otaki
197,188,General garden work,2,otaki
194,188,Organic Produce,3,otaki
195,188,Produce exchange,3,otaki
189,188,Pruning,1,otaki
196,188,Seed swap,4,otaki
192,188,Weeding,1,otaki
2,is_parent,Help At Home,35,otaki
19,2,Child Care,4,otaki
20,2,Cooking & Sewing,6,otaki
21,2,Hair & Beauty,1,otaki
22,2,Housekeeping / Chores,3,otaki
25,2,Miscellaneous,5,otaki
23,2,Pet Care,11,otaki
24,2,Respite Care,5,otaki
9,is_parent,Home,20,otaki
74,9,Miscellaneous,3,otaki
72,9,Painting,2,otaki
71,9,Yard Work,15,otaki
6,is_parent,Recreation,15,otaki
47,6,Books & Videos,5,otaki
48,6,Dancing,1,otaki
49,6,Events,4,otaki
50,6,Games,1,otaki
53,6,Miscellaneous,1,otaki
51,6,Sports,3,otaki
1,is_parent,Transportation,32,otaki
12,1,Errands / Shopping,3,otaki
13,1,Local,19,otaki
14,1,Long Distance,3,otaki
15,1,Medical,3,otaki
18,1,Miscellaneous,3,otaki
16,1,Train / Bus / Airport,1,otaki
84,is_parent,Wanted,1,otaki
179,84,Miscellaneous,1,otaki
5,is_parent,Wellness,12,otaki
40,5,Complementary Therapies,4,otaki
42,5,Diet & Nutrition,3,otaki
43,5,Fitness & Exercise,2,otaki
44,5,Medical Services,1,otaki
46,5,Miscellaneous,2,otaki
8,is_parent,"Arts, Crafts & Music",0,ourcommunity
10,is_parent,Business Services,0,ourcommunity
4,is_parent,Community Activities,3,ourcommunity
34,4,Community Service,1,ourcommunity
35,4,Fund-raising,1,ourcommunity
37,4,Special Projects,1,ourcommunity
3,is_parent,Companionship,0,ourcommunity
7,is_parent,Education,1,ourcommunity
59,7,Tutoring / Mentoring,1,ourcommunity
2,is_parent,Help At Home,0,ourcommunity
9,is_parent,Home,0,ourcommunity
11,is_parent,Misc. (Not Above),0,ourcommunity
6,is_parent,Recreation,0,ourcommunity
1,is_parent,Transportation,0,ourcommunity
5,is_parent,Wellness,2,ourcommunity
43,5,Fitness & Exercise,1,ourcommunity
45,5,Yoga / Meditation,1,ourcommunity
8,is_parent,"Arts, Crafts & Music",8,oscab
61,8,Classes,2,oscab
62,8,Crafts,4,oscab
67,8,Miscellaneous,1,oscab
65,8,Photo & Video,1,oscab
10,is_parent,Business Services,0,oscab
4,is_parent,Community Activities,8,oscab
34,4,Community Service,3,oscab
86,4,Group Projects,1,oscab
36,4,Help Our TimeBank!,2,oscab
37,4,Special Projects,1,oscab
38,4,Work For Social Change,1,oscab
3,is_parent,Companionship,3,oscab
26,3,Clubs,1,oscab
27,3,Dining Out,1,oscab
28,3,Email / IM,1,oscab
7,is_parent,Education,2,oscab
54,7,Advocacy,1,oscab
59,7,Tutoring / Mentoring,1,oscab
2,is_parent,Help At Home,7,oscab
19,2,Child Care,1,oscab
20,2,Cooking & Sewing,1,oscab
21,2,Hair & Beauty,3,oscab
22,2,Housekeeping / Chores,2,oscab
9,is_parent,Home,5,oscab
69,9,Carpentry / Construction,1,oscab
74,9,Miscellaneous,1,oscab
72,9,Painting,1,oscab
88,9,Simple home repairs,2,oscab
11,is_parent,Misc. (Not Above),0,oscab
6,is_parent,Recreation,0,oscab
1,is_parent,Transportation,0,oscab
5,is_parent,Wellness,4,oscab
40,5,Complementary Therapies,1,oscab
42,5,Diet & Nutrition,1,oscab
43,5,Fitness & Exercise,1,oscab
46,5,Miscellaneous,1,oscab
8,is_parent,"Arts, Crafts & Music",9,washingtoncountywi
61,8,Classes,1,washingtoncountywi
62,8,Crafts,1,washingtoncountywi
63,8,Entertainment,4,washingtoncountywi
65,8,Photo & Video,1,washingtoncountywi
66,8,Theater,2,washingtoncountywi
10,is_parent,Business Services,8,washingtoncountywi
75,10,Clerical,1,washingtoncountywi
76,10,Computer Support,2,washingtoncountywi
78,10,Legal,1,washingtoncountywi
79,10,Marketing,1,washingtoncountywi
81,10,Miscellaneous,1,washingtoncountywi
80,10,Research,2,washingtoncountywi
4,is_parent,Community Activities,23,washingtoncountywi
33,4,Clean-up / Recycling,5,washingtoncountywi
34,4,Community Service,2,washingtoncountywi
35,4,Fund-raising,2,washingtoncountywi
86,4,Group Projects,3,washingtoncountywi
36,4,Help Our TimeBank!,7,washingtoncountywi
39,4,Miscellaneous,1,washingtoncountywi
37,4,Special Projects,2,washingtoncountywi
38,4,Work For Social Change,1,washingtoncountywi
3,is_parent,Companionship,19,washingtoncountywi
26,3,Clubs,1,washingtoncountywi
27,3,Dining Out,4,washingtoncountywi
28,3,Email / IM,1,washingtoncountywi
29,3,Home Visits,5,washingtoncountywi
30,3,Medical Errands,3,washingtoncountywi
32,3,Miscellaneous,4,washingtoncountywi
31,3,Telephone Calls,1,washingtoncountywi
7,is_parent,Education,5,washingtoncountywi
54,7,Advocacy,2,washingtoncountywi
56,7,Computers / Technology,1,washingtoncountywi
60,7,Miscellaneous,1,washingtoncountywi
59,7,Tutoring / Mentoring,1,washingtoncountywi
2,is_parent,Help At Home,14,washingtoncountywi
20,2,Cooking & Sewing,4,washingtoncountywi
21,2,Hair & Beauty,1,washingtoncountywi
22,2,Housekeeping / Chores,4,washingtoncountywi
25,2,Miscellaneous,2,washingtoncountywi
23,2,Pet Care,1,washingtoncountywi
24,2,Respite Care,2,washingtoncountywi
9,is_parent,Home,3,washingtoncountywi
70,9,Electrical,1,washingtoncountywi
71,9,Garden & Yard Work,1,washingtoncountywi
74,9,Miscellaneous,1,washingtoncountywi
11,is_parent,Misc. (Not Above),2,washingtoncountywi
82,11,All Other Services,1,washingtoncountywi
84,11,Wanted,1,washingtoncountywi
6,is_parent,Recreation,9,washingtoncountywi
49,6,Events,1,washingtoncountywi
50,6,Games,2,washingtoncountywi
53,6,Miscellaneous,3,washingtoncountywi
51,6,Sports,3,washingtoncountywi
1,is_parent,Transportation,19,washingtoncountywi
12,1,Errands / Shopping,5,washingtoncountywi
13,1,Local,5,washingtoncountywi
14,1,Long Distance,1,washingtoncountywi
15,1,Medical,3,washingtoncountywi
18,1,Miscellaneous,3,washingtoncountywi
16,1,Train / Bus / Airport,1,washingtoncountywi
