cat_id,cat_parent,category,count_offers,timebank,timestamp
83,is_parent,For Sale,0,otaki,2019-02-02 09:48:28
85,is_parent,Free Stuff,1,otaki,2019-02-02 09:48:28
73,85,Free Stuff,1,otaki,2019-02-02 09:48:28
88,is_parent,Garden,1,otaki,2019-02-02 09:48:28
95,88,Produce exchange,1,otaki,2019-02-02 09:48:28
2,is_parent,Help At Home,0,otaki,2019-02-02 09:48:28
9,is_parent,Home,0,otaki,2019-02-02 09:48:28
6,is_parent,Recreation,0,otaki,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,oscab,2019-02-02 09:48:28
0,is_parent,Business Services,0,oscab,2019-02-02 09:48:28
4,is_parent,Community Activities,0,oscab,2019-02-02 09:48:28
3,is_parent,Companionship,0,oscab,2019-02-02 09:48:28
7,is_parent,Education,0,oscab,2019-02-02 09:48:28
2,is_parent,Help At Home,0,oscab,2019-02-02 09:48:28
9,is_parent,Home,0,oscab,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",3,washingtoncountywi,2019-02-02 09:48:28
6,8,Classes,1,washingtoncountywi,2019-02-02 09:48:28
63,8,Entertainment,1,washingtoncountywi,2019-02-02 09:48:28
66,8,Theater,1,washingtoncountywi,2019-02-02 09:48:28
0,is_parent,Business Services,0,washingtoncountywi,2019-02-02 09:48:28
4,is_parent,Community Activities,0,washingtoncountywi,2019-02-02 09:48:28
3,is_parent,Companionship,2,washingtoncountywi,2019-02-02 09:48:28
27,3,Dining Out,1,washingtoncountywi,2019-02-02 09:48:28
32,3,Miscellaneous,2,washingtoncountywi,2019-02-02 09:48:28
7,is_parent,Education,0,washingtoncountywi,2019-02-02 09:48:28
2,is_parent,Help At Home,1,washingtoncountywi,2019-02-02 09:48:28
2,2,Hair & Beauty,1,washingtoncountywi,2019-02-02 09:48:28
9,is_parent,Home,0,washingtoncountywi,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",5,patb,2019-02-02 09:48:28
62,8,Crafts,3,patb,2019-02-02 09:48:28
67,8,Miscellaneous,1,patb,2019-02-02 09:48:28
65,8,Photo & Video,1,patb,2019-02-02 09:48:28
0,is_parent,Business Services,6,patb,2019-02-02 09:48:28
75,0,Clerical,1,patb,2019-02-02 09:48:28
76,0,Computer Support,2,patb,2019-02-02 09:48:28
77,0,Financial,1,patb,2019-02-02 09:48:28
79,0,Marketing,2,patb,2019-02-02 09:48:28
8,0,Miscellaneous,1,patb,2019-02-02 09:48:28
4,is_parent,Community Activities,4,patb,2019-02-02 09:48:28
35,4,Fund-raising,1,patb,2019-02-02 09:48:28
92,4,Socials,1,patb,2019-02-02 09:48:28
37,4,Special Projects,1,patb,2019-02-02 09:48:28
38,4,Work For Social Change,1,patb,2019-02-02 09:48:28
3,is_parent,Companionship,1,patb,2019-02-02 09:48:28
32,3,Miscellaneous,1,patb,2019-02-02 09:48:28
7,is_parent,Education,6,patb,2019-02-02 09:48:28
56,7,Computers / Technology,1,patb,2019-02-02 09:48:28
60,7,Miscellaneous,1,patb,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,4,patb,2019-02-02 09:48:28
2,is_parent,Help At Home,7,patb,2019-02-02 09:48:28
88,2,Cooking,3,patb,2019-02-02 09:48:28
2,2,Hair & Beauty,1,patb,2019-02-02 09:48:28
22,2,Housekeeping / Chores,1,patb,2019-02-02 09:48:28
25,2,Miscellaneous,1,patb,2019-02-02 09:48:28
20,2,Sewing,1,patb,2019-02-02 09:48:28
9,is_parent,Home,1,patb,2019-02-02 09:48:28
7,9,Garden & Yard Work,1,patb,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",1,porirua,2019-02-02 09:48:28
62,8,Crafts,1,porirua,2019-02-02 09:48:28
0,is_parent,Business Services,0,porirua,2019-02-02 09:48:28
4,is_parent,Community Activities,0,porirua,2019-02-02 09:48:28
3,is_parent,Companionship,0,porirua,2019-02-02 09:48:28
7,is_parent,Education,0,porirua,2019-02-02 09:48:28
2,is_parent,Help At Home,0,porirua,2019-02-02 09:48:28
9,is_parent,Home,0,porirua,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,pridestl,2019-02-02 09:48:28
0,is_parent,Business Services,0,pridestl,2019-02-02 09:48:28
4,is_parent,Community Activities,0,pridestl,2019-02-02 09:48:28
3,is_parent,Companionship,0,pridestl,2019-02-02 09:48:28
7,is_parent,Education,0,pridestl,2019-02-02 09:48:28
2,is_parent,Help At Home,0,pridestl,2019-02-02 09:48:28
9,is_parent,Home,0,pridestl,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,projectbunbury,2019-02-02 09:48:28
0,is_parent,Business Services,0,projectbunbury,2019-02-02 09:48:28
4,is_parent,Community Activities,0,projectbunbury,2019-02-02 09:48:28
3,is_parent,Companionship,0,projectbunbury,2019-02-02 09:48:28
7,is_parent,Education,2,projectbunbury,2019-02-02 09:48:28
55,7,Classes / Workshops,1,projectbunbury,2019-02-02 09:48:28
60,7,Miscellaneous,1,projectbunbury,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,1,projectbunbury,2019-02-02 09:48:28
2,is_parent,Help At Home,1,projectbunbury,2019-02-02 09:48:28
2,2,Hair & Beauty,1,projectbunbury,2019-02-02 09:48:28
9,is_parent,Home,0,projectbunbury,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,reciprocity,2019-02-02 09:48:28
0,is_parent,Business Services,2,reciprocity,2019-02-02 09:48:28
8,0,Miscellaneous,1,reciprocity,2019-02-02 09:48:28
80,0,Research,2,reciprocity,2019-02-02 09:48:28
4,is_parent,Community Activities,1,reciprocity,2019-02-02 09:48:28
37,4,Special Projects,1,reciprocity,2019-02-02 09:48:28
93,is_parent,Community Organizing,0,reciprocity,2019-02-02 09:48:28
3,is_parent,Companionship,4,reciprocity,2019-02-02 09:48:28
28,3,Email / IM,1,reciprocity,2019-02-02 09:48:28
29,3,Home Visits,1,reciprocity,2019-02-02 09:48:28
30,3,Medical Errands,1,reciprocity,2019-02-02 09:48:28
32,3,Miscellaneous,2,reciprocity,2019-02-02 09:48:28
3,3,Telephone Calls,1,reciprocity,2019-02-02 09:48:28
7,is_parent,Education,2,reciprocity,2019-02-02 09:48:28
58,7,Personal Finances,1,reciprocity,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,1,reciprocity,2019-02-02 09:48:28
2,is_parent,Help At Home,5,reciprocity,2019-02-02 09:48:28
20,2,Cooking,2,reciprocity,2019-02-02 09:48:28
2,2,Hair & Beauty,3,reciprocity,2019-02-02 09:48:28
9,is_parent,Home,0,reciprocity,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,rvtb,2019-02-02 09:48:28
0,is_parent,Business Services,0,rvtb,2019-02-02 09:48:28
4,is_parent,Community Activities,0,rvtb,2019-02-02 09:48:28
3,is_parent,Companionship,0,rvtb,2019-02-02 09:48:28
7,is_parent,Education,0,rvtb,2019-02-02 09:48:28
2,is_parent,Help At Home,0,rvtb,2019-02-02 09:48:28
9,is_parent,Home,0,rvtb,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",2,scouts,2019-02-02 09:48:28
63,8,Entertainment,1,scouts,2019-02-02 09:48:28
67,8,Miscellaneous,1,scouts,2019-02-02 09:48:28
65,8,Photo & Video,1,scouts,2019-02-02 09:48:28
0,is_parent,Business Services,0,scouts,2019-02-02 09:48:28
4,is_parent,Community Activities,0,scouts,2019-02-02 09:48:28
3,is_parent,Companionship,0,scouts,2019-02-02 09:48:28
7,is_parent,Education,0,scouts,2019-02-02 09:48:28
2,is_parent,Help At Home,1,scouts,2019-02-02 09:48:28
22,2,Housekeeping / Chores,1,scouts,2019-02-02 09:48:28
9,is_parent,Home,1,scouts,2019-02-02 09:48:28
7,9,Garden & Yard Work,1,scouts,2019-02-02 09:48:28
74,9,Miscellaneous,1,scouts,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",20,sebastopolarea,2019-02-02 09:48:28
6,8,Classes,3,sebastopolarea,2019-02-02 09:48:28
62,8,Crafts,4,sebastopolarea,2019-02-02 09:48:28
63,8,Entertainment,1,sebastopolarea,2019-02-02 09:48:28
64,8,Lessons,8,sebastopolarea,2019-02-02 09:48:28
67,8,Miscellaneous,5,sebastopolarea,2019-02-02 09:48:28
65,8,Photo & Video,3,sebastopolarea,2019-02-02 09:48:28
35,8,Photo and video editing,1,sebastopolarea,2019-02-02 09:48:28
66,8,Theater,1,sebastopolarea,2019-02-02 09:48:28
20,8,Writing/Editing,3,sebastopolarea,2019-02-02 09:48:28
0,is_parent,Business Services,11,sebastopolarea,2019-02-02 09:48:28
76,0,Computer Support,3,sebastopolarea,2019-02-02 09:48:28
77,0,Financial,1,sebastopolarea,2019-02-02 09:48:28
23,0,Make presentations,1,sebastopolarea,2019-02-02 09:48:28
79,0,Marketing,2,sebastopolarea,2019-02-02 09:48:28
8,0,Miscellaneous,3,sebastopolarea,2019-02-02 09:48:28
54,0,Organizing,1,sebastopolarea,2019-02-02 09:48:28
80,0,Research,3,sebastopolarea,2019-02-02 09:48:28
4,is_parent,Community Activities,2,sebastopolarea,2019-02-02 09:48:28
36,4,Donate My Hours to a good cause,1,sebastopolarea,2019-02-02 09:48:28
29,4,Events - Food preparation,1,sebastopolarea,2019-02-02 09:48:28
3,is_parent,Companionship,4,sebastopolarea,2019-02-02 09:48:28
29,3,Home Visits,2,sebastopolarea,2019-02-02 09:48:28
32,3,Miscellaneous,1,sebastopolarea,2019-02-02 09:48:28
3,3,Telephone Calls,1,sebastopolarea,2019-02-02 09:48:28
7,is_parent,Education,18,sebastopolarea,2019-02-02 09:48:28
54,7,Advocacy,3,sebastopolarea,2019-02-02 09:48:28
55,7,Classes / Workshops,5,sebastopolarea,2019-02-02 09:48:28
56,7,Computers / Technology,3,sebastopolarea,2019-02-02 09:48:28
57,7,Languages / Translation,1,sebastopolarea,2019-02-02 09:48:28
60,7,Miscellaneous,4,sebastopolarea,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,6,sebastopolarea,2019-02-02 09:48:28
37,is_parent,Emergency Services,2,sebastopolarea,2019-02-02 09:48:28
45,37,Communication - computer,1,sebastopolarea,2019-02-02 09:48:28
44,37,Communication - phone,1,sebastopolarea,2019-02-02 09:48:28
38,37,Medical Expertise,1,sebastopolarea,2019-02-02 09:48:28
5,is_parent,FIX-IT PARTIES,2,sebastopolarea,2019-02-02 09:48:28
53,5,September Fix-it Party: Offer of supplies,2,sebastopolarea,2019-02-02 09:48:28
2,is_parent,Help At Home,13,sebastopolarea,2019-02-02 09:48:28
20,2,Cooking & Sewing,1,sebastopolarea,2019-02-02 09:48:28
2,2,Hair & Beauty,1,sebastopolarea,2019-02-02 09:48:28
22,2,Housekeeping / Chores,1,sebastopolarea,2019-02-02 09:48:28
25,2,Miscellaneous,6,sebastopolarea,2019-02-02 09:48:28
23,2,Pet Care,6,sebastopolarea,2019-02-02 09:48:28
9,is_parent,Home,12,sebastopolarea,2019-02-02 09:48:28
69,9,Carpentry / Construction,3,sebastopolarea,2019-02-02 09:48:28
7,9,"Garden, Yard and Farm Work",2,sebastopolarea,2019-02-02 09:48:28
74,9,Miscellaneous,7,sebastopolarea,2019-02-02 09:48:28
55,9,Organizing,1,sebastopolarea,2019-02-02 09:48:28
72,9,Painting,1,sebastopolarea,2019-02-02 09:48:28
73,9,Plumbing,3,sebastopolarea,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",2,springhillfl,2019-02-02 09:48:28
62,8,Crafts,2,springhillfl,2019-02-02 09:48:28
64,8,Lessons,2,springhillfl,2019-02-02 09:48:28
0,is_parent,Business Services,4,springhillfl,2019-02-02 09:48:28
76,0,Computer Support,1,springhillfl,2019-02-02 09:48:28
8,0,Miscellaneous,3,springhillfl,2019-02-02 09:48:28
4,is_parent,Community Activities,2,springhillfl,2019-02-02 09:48:28
34,4,Community Service,1,springhillfl,2019-02-02 09:48:28
36,4,Help Our TimeBank!,1,springhillfl,2019-02-02 09:48:28
3,is_parent,Companionship,3,springhillfl,2019-02-02 09:48:28
26,3,Clubs,1,springhillfl,2019-02-02 09:48:28
27,3,Dining Out,2,springhillfl,2019-02-02 09:48:28
32,3,Miscellaneous,1,springhillfl,2019-02-02 09:48:28
3,3,Telephone Calls,1,springhillfl,2019-02-02 09:48:28
7,is_parent,Education,3,springhillfl,2019-02-02 09:48:28
55,7,Classes / Workshops,2,springhillfl,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,1,springhillfl,2019-02-02 09:48:28
2,is_parent,Help At Home,1,springhillfl,2019-02-02 09:48:28
20,2,Cooking,1,springhillfl,2019-02-02 09:48:28
9,is_parent,Home,0,springhillfl,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,spurt,2019-02-02 09:48:28
0,is_parent,Business Services,1,spurt,2019-02-02 09:48:28
77,0,Financial,1,spurt,2019-02-02 09:48:28
4,is_parent,Community Activities,0,spurt,2019-02-02 09:48:28
3,is_parent,Companionship,0,spurt,2019-02-02 09:48:28
7,is_parent,Education,0,spurt,2019-02-02 09:48:28
2,is_parent,Help At Home,0,spurt,2019-02-02 09:48:28
9,is_parent,Home,0,spurt,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",18,stpete,2019-02-02 09:48:28
6,8,Classes,4,stpete,2019-02-02 09:48:28
62,8,Crafts,4,stpete,2019-02-02 09:48:28
63,8,Entertainment,3,stpete,2019-02-02 09:48:28
64,8,Lessons,7,stpete,2019-02-02 09:48:28
65,8,Photo & Video,2,stpete,2019-02-02 09:48:28
0,is_parent,Business Services,12,stpete,2019-02-02 09:48:28
87,0,Administration,3,stpete,2019-02-02 09:48:28
75,0,Clerical,2,stpete,2019-02-02 09:48:28
76,0,Computer Support,2,stpete,2019-02-02 09:48:28
77,0,Financial,1,stpete,2019-02-02 09:48:28
79,0,Marketing,5,stpete,2019-02-02 09:48:28
3,0,Professional Services,3,stpete,2019-02-02 09:48:28
4,is_parent,Community Activities,10,stpete,2019-02-02 09:48:28
33,4,Clean-up / Recycling,2,stpete,2019-02-02 09:48:28
34,4,Community Service,2,stpete,2019-02-02 09:48:28
86,4,Group Projects,2,stpete,2019-02-02 09:48:28
36,4,Help Our TimeBank!,2,stpete,2019-02-02 09:48:28
9,4,Social Activities,3,stpete,2019-02-02 09:48:28
37,4,Special Projects,2,stpete,2019-02-02 09:48:28
3,is_parent,Companionship,6,stpete,2019-02-02 09:48:28
27,3,Dining Out,1,stpete,2019-02-02 09:48:28
29,3,Home Visits,1,stpete,2019-02-02 09:48:28
88,3,Meet For Coffee,4,stpete,2019-02-02 09:48:28
7,is_parent,Education,17,stpete,2019-02-02 09:48:28
54,7,Advocacy,2,stpete,2019-02-02 09:48:28
55,7,Classes / Workshops,5,stpete,2019-02-02 09:48:28
56,7,Computers / Technology,3,stpete,2019-02-02 09:48:28
57,7,Languages / Translation,2,stpete,2019-02-02 09:48:28
58,7,Personal Finances,1,stpete,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,7,stpete,2019-02-02 09:48:28
92,is_parent,For Rent,4,stpete,2019-02-02 09:48:28
94,92,Equipment Rental,2,stpete,2019-02-02 09:48:28
93,92,Room Rent,2,stpete,2019-02-02 09:48:28
2,is_parent,Help At Home/Domestic,17,stpete,2019-02-02 09:48:28
9,2,Child Care,3,stpete,2019-02-02 09:48:28
20,2,Cooking & Sewing,8,stpete,2019-02-02 09:48:28
22,2,Housekeeping / Chores /Organization,4,stpete,2019-02-02 09:48:28
23,2,Pet Care/Pet Sitting,2,stpete,2019-02-02 09:48:28
24,2,Respite Care,1,stpete,2019-02-02 09:48:28
9,is_parent,Home Maintenance,16,stpete,2019-02-02 09:48:28
68,9,Car Care,1,stpete,2019-02-02 09:48:28
69,9,Carpentry / Construction,2,stpete,2019-02-02 09:48:28
90,9,Decorating,3,stpete,2019-02-02 09:48:28
7,9,Garden & Yard Work,10,stpete,2019-02-02 09:48:28
72,9,Painting,2,stpete,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",2,startribehours,2019-02-02 09:48:28
6,8,Classes,1,startribehours,2019-02-02 09:48:28
67,8,Miscellaneous,1,startribehours,2019-02-02 09:48:28
0,is_parent,Business Services,2,startribehours,2019-02-02 09:48:28
75,0,Clerical,1,startribehours,2019-02-02 09:48:28
76,0,Computer Support,1,startribehours,2019-02-02 09:48:28
90,0,Graphic Design,1,startribehours,2019-02-02 09:48:28
4,is_parent,Community Activities,0,startribehours,2019-02-02 09:48:28
7,is_parent,Education,4,startribehours,2019-02-02 09:48:28
55,7,Classes / Workshops,1,startribehours,2019-02-02 09:48:28
57,7,Languages / Translation,1,startribehours,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,2,startribehours,2019-02-02 09:48:28
2,is_parent,Help At Home,1,startribehours,2019-02-02 09:48:28
9,2,Child Care,1,startribehours,2019-02-02 09:48:28
3,is_parent,Home care,0,startribehours,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",2,swel,2019-02-02 09:48:28
6,8,Classes,1,swel,2019-02-02 09:48:28
62,8,Crafts,1,swel,2019-02-02 09:48:28
67,8,Miscellaneous,1,swel,2019-02-02 09:48:28
0,is_parent,Business Services,7,swel,2019-02-02 09:48:28
75,0,Clerical,1,swel,2019-02-02 09:48:28
76,0,Computer Support,2,swel,2019-02-02 09:48:28
77,0,Financial,1,swel,2019-02-02 09:48:28
79,0,Marketing,1,swel,2019-02-02 09:48:28
8,0,Miscellaneous,5,swel,2019-02-02 09:48:28
4,is_parent,Community Activities,4,swel,2019-02-02 09:48:28
36,4,Help Our TimeBank!,1,swel,2019-02-02 09:48:28
39,4,Miscellaneous,4,swel,2019-02-02 09:48:28
3,is_parent,Companionship,3,swel,2019-02-02 09:48:28
30,3,Medical Errands,1,swel,2019-02-02 09:48:28
32,3,Miscellaneous,2,swel,2019-02-02 09:48:28
7,is_parent,Education,6,swel,2019-02-02 09:48:28
60,7,Miscellaneous,6,swel,2019-02-02 09:48:28
2,is_parent,Help At Home,18,swel,2019-02-02 09:48:28
20,2,Cooking & Sewing,4,swel,2019-02-02 09:48:28
2,2,Hair & Beauty,1,swel,2019-02-02 09:48:28
22,2,Housekeeping / Chores,3,swel,2019-02-02 09:48:28
25,2,Miscellaneous,11,swel,2019-02-02 09:48:28
9,is_parent,Home,4,swel,2019-02-02 09:48:28
74,9,Miscellaneous,4,swel,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",2,takomatime,2019-02-02 09:48:28
6,8,Classes,1,takomatime,2019-02-02 09:48:28
87,8,Knitting & Crochet,1,takomatime,2019-02-02 09:48:28
0,is_parent,Business Services,2,takomatime,2019-02-02 09:48:28
8,0,Miscellaneous,2,takomatime,2019-02-02 09:48:28
4,is_parent,Community Activities,3,takomatime,2019-02-02 09:48:28
36,4,Help Our TimeBank!,1,takomatime,2019-02-02 09:48:28
39,4,Miscellaneous,1,takomatime,2019-02-02 09:48:28
38,4,Work For Social Change,1,takomatime,2019-02-02 09:48:28
3,is_parent,Companionship,0,takomatime,2019-02-02 09:48:28
7,is_parent,Education,6,takomatime,2019-02-02 09:48:28
57,7,Languages / Translation,1,takomatime,2019-02-02 09:48:28
60,7,Miscellaneous,3,takomatime,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,2,takomatime,2019-02-02 09:48:28
2,is_parent,Help At Home,2,takomatime,2019-02-02 09:48:28
23,2,Pet Care,2,takomatime,2019-02-02 09:48:28
9,is_parent,Home,0,takomatime,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",7,taneycounty,2019-02-02 09:48:28
6,8,Classes,1,taneycounty,2019-02-02 09:48:28
62,8,Crafts,1,taneycounty,2019-02-02 09:48:28
64,8,Lessons,7,taneycounty,2019-02-02 09:48:28
0,is_parent,Business Services,0,taneycounty,2019-02-02 09:48:28
4,is_parent,Community Activities,1,taneycounty,2019-02-02 09:48:28
86,4,Group Projects,1,taneycounty,2019-02-02 09:48:28
3,is_parent,Companionship,0,taneycounty,2019-02-02 09:48:28
7,is_parent,Education,8,taneycounty,2019-02-02 09:48:28
55,7,Classes / Workshops,7,taneycounty,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,1,taneycounty,2019-02-02 09:48:28
2,is_parent,Help At Home,7,taneycounty,2019-02-02 09:48:28
9,2,Child Care,1,taneycounty,2019-02-02 09:48:28
20,2,Cooking & Sewing,4,taneycounty,2019-02-02 09:48:28
22,2,Housekeeping / Chores,1,taneycounty,2019-02-02 09:48:28
25,2,Miscellaneous,1,taneycounty,2019-02-02 09:48:28
9,is_parent,Home,2,taneycounty,2019-02-02 09:48:28
74,9,Miscellaneous,2,taneycounty,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",13,taranaki,2019-02-02 09:48:28
62,8,Art & Crafts,7,taranaki,2019-02-02 09:48:28
8,8,Books,1,taranaki,2019-02-02 09:48:28
32,8,Cooking,4,taranaki,2019-02-02 09:48:28
63,8,Entertainment,1,taranaki,2019-02-02 09:48:28
64,8,Lessons,2,taranaki,2019-02-02 09:48:28
67,8,Miscellaneous,2,taranaki,2019-02-02 09:48:28
0,is_parent,Business Services,9,taranaki,2019-02-02 09:48:28
75,0,Clerical,3,taranaki,2019-02-02 09:48:28
76,0,Computer Support,7,taranaki,2019-02-02 09:48:28
77,0,Financial,2,taranaki,2019-02-02 09:48:28
79,0,Marketing,1,taranaki,2019-02-02 09:48:28
8,0,Miscellaneous,3,taranaki,2019-02-02 09:48:28
4,is_parent,Community Activities,5,taranaki,2019-02-02 09:48:28
34,4,Community Service,2,taranaki,2019-02-02 09:48:28
39,4,Miscellaneous,3,taranaki,2019-02-02 09:48:28
3,is_parent,Companionship,3,taranaki,2019-02-02 09:48:28
3,3,"Communication (Telephone Calls, emails...)",1,taranaki,2019-02-02 09:48:28
32,3,Miscellaneous,1,taranaki,2019-02-02 09:48:28
38,3,Socializing,1,taranaki,2019-02-02 09:48:28
7,is_parent,Education,21,taranaki,2019-02-02 09:48:28
54,7,Advocacy,5,taranaki,2019-02-02 09:48:28
55,7,Classes / Workshops,5,taranaki,2019-02-02 09:48:28
56,7,Computers / Technology,3,taranaki,2019-02-02 09:48:28
57,7,Languages / Translation,4,taranaki,2019-02-02 09:48:28
97,7,Literacy,1,taranaki,2019-02-02 09:48:28
60,7,Miscellaneous,4,taranaki,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,8,taranaki,2019-02-02 09:48:28
2,is_parent,Help At Home,12,taranaki,2019-02-02 09:48:28
9,2,Child Care,4,taranaki,2019-02-02 09:48:28
20,2,Cooking & Sewing,4,taranaki,2019-02-02 09:48:28
25,2,Miscellaneous,3,taranaki,2019-02-02 09:48:28
23,2,Pet Care,1,taranaki,2019-02-02 09:48:28
26,is_parent,Help our Timebank,0,taranaki,2019-02-02 09:48:28
9,is_parent,Home,7,taranaki,2019-02-02 09:48:28
69,9,Carpentry / Construction,1,taranaki,2019-02-02 09:48:28
7,9,Garden & Yard Work,6,taranaki,2019-02-02 09:48:28
74,9,Miscellaneous,4,taranaki,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",1,thecommunityproject,2019-02-02 09:48:28
6,8,Classes,1,thecommunityproject,2019-02-02 09:48:28
0,is_parent,Business Services,2,thecommunityproject,2019-02-02 09:48:28
79,0,Marketing,2,thecommunityproject,2019-02-02 09:48:28
4,is_parent,Community Activities,0,thecommunityproject,2019-02-02 09:48:28
3,is_parent,Companionship,0,thecommunityproject,2019-02-02 09:48:28
7,is_parent,Education,3,thecommunityproject,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,3,thecommunityproject,2019-02-02 09:48:28
2,is_parent,Help At Home,0,thecommunityproject,2019-02-02 09:48:28
9,is_parent,Home,0,thecommunityproject,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",9,huttsouth,2019-02-02 09:48:28
6,8,Classes,2,huttsouth,2019-02-02 09:48:28
62,8,Crafts,3,huttsouth,2019-02-02 09:48:28
63,8,Entertainment,1,huttsouth,2019-02-02 09:48:28
64,8,Lessons,2,huttsouth,2019-02-02 09:48:28
67,8,Miscellaneous,2,huttsouth,2019-02-02 09:48:28
0,is_parent,Business Services,1,huttsouth,2019-02-02 09:48:28
77,0,Financial,1,huttsouth,2019-02-02 09:48:28
4,is_parent,Community Activities,4,huttsouth,2019-02-02 09:48:28
34,4,Community Service,2,huttsouth,2019-02-02 09:48:28
86,4,Group Projects,2,huttsouth,2019-02-02 09:48:28
39,4,Miscellaneous,2,huttsouth,2019-02-02 09:48:28
38,4,Work For Social Change,2,huttsouth,2019-02-02 09:48:28
3,is_parent,Companionship,2,huttsouth,2019-02-02 09:48:28
26,3,Clubs,1,huttsouth,2019-02-02 09:48:28
27,3,Dining Out,1,huttsouth,2019-02-02 09:48:28
7,is_parent,Education,7,huttsouth,2019-02-02 09:48:28
55,7,Classes / Workshops,1,huttsouth,2019-02-02 09:48:28
56,7,Computers / Technology,1,huttsouth,2019-02-02 09:48:28
57,7,Languages / Translation,1,huttsouth,2019-02-02 09:48:28
60,7,Miscellaneous,1,huttsouth,2019-02-02 09:48:28
58,7,Personal Finances,2,huttsouth,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,2,huttsouth,2019-02-02 09:48:28
2,is_parent,Help At Home,12,huttsouth,2019-02-02 09:48:28
20,2,Cooking,5,huttsouth,2019-02-02 09:48:28
2,2,Hair & Beauty,4,huttsouth,2019-02-02 09:48:28
25,2,Miscellaneous,3,huttsouth,2019-02-02 09:48:28
87,2,sewing,1,huttsouth,2019-02-02 09:48:28
9,is_parent,Home,6,huttsouth,2019-02-02 09:48:28
7,9,Garden & Yard Work,4,huttsouth,2019-02-02 09:48:28
74,9,Miscellaneous,2,huttsouth,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",2,lyttelton,2019-02-02 09:48:28
67,8,Miscellaneous,2,lyttelton,2019-02-02 09:48:28
0,is_parent,Business Services,2,lyttelton,2019-02-02 09:48:28
75,0,Clerical,1,lyttelton,2019-02-02 09:48:28
76,0,Computer Support,1,lyttelton,2019-02-02 09:48:28
77,0,Financial,1,lyttelton,2019-02-02 09:48:28
4,is_parent,Community Activities,1,lyttelton,2019-02-02 09:48:28
34,4,Community Service,1,lyttelton,2019-02-02 09:48:28
3,is_parent,Companionship,0,lyttelton,2019-02-02 09:48:28
7,is_parent,Education,2,lyttelton,2019-02-02 09:48:28
60,7,Miscellaneous,1,lyttelton,2019-02-02 09:48:28
58,7,Personal Finances,1,lyttelton,2019-02-02 09:48:28
59,7,Tutoring / Mentoring,1,lyttelton,2019-02-02 09:48:28
2,is_parent,Help At Home,1,lyttelton,2019-02-02 09:48:28
22,2,Housekeeping / Chores,1,lyttelton,2019-02-02 09:48:28
25,2,Miscellaneous,1,lyttelton,2019-02-02 09:48:28
23,2,Pet Care,1,lyttelton,2019-02-02 09:48:28
9,is_parent,Home,2,lyttelton,2019-02-02 09:48:28
7,9,Garden & Yard Work,1,lyttelton,2019-02-02 09:48:28
74,9,Miscellaneous,1,lyttelton,2019-02-02 09:48:28
8,is_parent,"Arts, Crafts & Music",0,sanctuaryseniorvillage,2019-02-02 09:48:28
0,is_parent,Business Services,0,sanctuaryseniorvillage,2019-02-02 09:48:28
4,is_parent,Community Activities,0,sanctuaryseniorvillage,2019-02-02 09:48:28
3,is_parent,Companionship,1,sanctuaryseniorvillage,2019-02-02 09:48:28
3,3,Telephone Calls,1,sanctuaryseniorvillage,2019-02-02 09:48:28
7,is_parent,Education,0,sanctuaryseniorvillage,2019-02-02 09:48:28
2,is_parent,Help At Home,0,sanctuaryseniorvillage,2019-02-02 09:48:28
9,is_parent,Home,0,sanctuaryseniorvillage,2019-02-02 09:48:28
